File,relation,display_relation,x_index,x_id,x_type,x_name,x_source,y_index,y_id,y_type,y_name,y_source,source_type,source_link,source_date
alzheimer_kg.csv,DISEASES_TREATMENT,,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,,,Treatment,Donanemab Treatment (Alzheimer's Association),,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DRUG_TREATMENT,,,,Treatment,Donanemab Treatment (Alzheimer's Association),Guideline,,,drug,Donanemab,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,TREATMENT_POPULATION,,,,Treatment,Donanemab Treatment (Alzheimer's Association),,,,Population, MCI to Mild Alzheimer's Disease,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DISEASES_TREATMENT,,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,,,Treatment,Lecanemab (Alzheimer's Association),,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DRUG_TREATMENT,,,,Treatment,Lecanemab (Alzheimer's Association),Guideline,,,drug,Lecanemab,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,TREATMENT_POPULATION,,,,Treatment,Lecanemab (Alzheimer's Association),,,,Population, MCI to Mild Alzheimer's Disease,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DISEASES_TREATMENT,,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,,,Treatment,Donepezil Treatment (Alzheimer's Association),,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DRUG_TREATMENT,,,,Treatment,Donepezil Treatment (Alzheimer's Association),Guideline,15126,DB00843,drug,Donepezil,DrugBank,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,TREATMENT_POPULATION,,,,Treatment,Donepezil Treatment (Alzheimer's Association),,,,Population,Mild to severe Alzheimer's Disease,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DISEASES_TREATMENT,,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,,,Treatment,Rivastigmine Treatment (Alzheimer's Association),,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DRUG_TREATMENT,,,,Treatment,Rivastigmine Treatment (Alzheimer's Association),Guideline,17174,DB00989,drug,Rivastigmine,Guideline,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,TREATMENT_POPULATION,,,,Treatment,Rivastigmine Treatment (Alzheimer's Association),,,,Population,Mild to moderate Alzheimer's Disease,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DISEASES_TREATMENT,,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,,,Treatment,Galantamine Treatment (Alzheimer's Association),,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DRUG_TREATMENT,,,,Treatment,Galantamine Treatment (Alzheimer's Association),Guideline,15113,DB00674,drug,Galantamine,DrugBank,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,TREATMENT_POPULATION,,,,Treatment,Galantamine Treatment (Alzheimer's Association),,,,Population,Mild to moderate Alzheimer's Disease,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DISEASES_TREATMENT,,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,,,Treatment,Memantine Treatment (Alzheimer's Association),,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DRUG_TREATMENT,,,,Treatment,Memantine Treatment (Alzheimer's Association),Guideline,-54,DB01043,drug,Memantine,DrugBank,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,TREATMENT_POPULATION,,,,Treatment,Memantine Treatment (Alzheimer's Association),,,,Population,Moderate to severe Alzheimer's Disease,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DISEASES_TREATMENT,,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,,,Treatment,Memantine + Donepezil (Alzheimer's Association),,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DRUG_TREATMENT,,,,Treatment,Memantine + Donepezil (Alzheimer's Association),Guideline,-54,DB01043,drug,Memantine,DrugBank,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DRUG_TREATMENT,,,,Treatment,Memantine + Donepezil (Alzheimer's Association),Guideline,15126,DB00843,drug,Donepezil,DrugBank,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,TREATMENT_POPULATION,,,,Treatment,Memantine + Donepezil (Alzheimer's Association),,,,Population,Moderate to severe Alzheimer's Disease,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DISEASES_TREATMENT,,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,,,Treatment,Brexpiprazole Treatment (Alzheimer's Association),,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DRUG_TREATMENT,,,,Treatment,Brexpiprazole Treatment (Alzheimer's Association),Guideline,,,drug,Brexpiprazole,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,TREATMENT_POPULATION,,,,Treatment,Brexpiprazole Treatment (Alzheimer's Association),,,,Population,Agitation associated with dementia due to Alzheimer's disease,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DISEASES_TREATMENT,,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,,,Treatment,Suvorexant Treatment (Alzheimer's Association),,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DRUG_TREATMENT,,,,Treatment,Suvorexant Treatment (Alzheimer's Association),Guideline,,,drug,Suvorexant,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,TREATMENT_POPULATION,,,,Treatment,Suvorexant Treatment (Alzheimer's Association),,,,Population,Insomnia,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,TREATMENT_POPULATION,,,,Treatment,Suvorexant Treatment (Alzheimer's Association),,,,Population,Mild to moderate Alzheimer's Disease,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,,,drug,Donanemab,Guideline,,,SideEffect,ARIA,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,,,drug,Donanemab,Guideline,,,SideEffect,headache,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,-93,DB14580,drug,Lecanemab,DrugBank,,,SideEffect,Infusion-related reactions,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,-93,DB14580,drug,Lecanemab,DrugBank,,,SideEffect,ARIA,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,-93,DB14580,drug,Lecanemab,DrugBank,,,SideEffect,headache,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00843,drug,Donepezil,DrugBank,,,SideEffect,Nausea,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00843,drug,Donepezil,DrugBank,,,SideEffect,Vomiting,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00843,drug,Donepezil,DrugBank,,,SideEffect,Loss of appetite,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00843,drug,Donepezil,DrugBank,,,SideEffect,Muscle cramps,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00843,drug,Donepezil,DrugBank,,,SideEffect,Increased frequency of bowel movements,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,9,DB00674,drug,Galantamine,DrugBank,,,SideEffect,Nausea,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,9,DB00674,drug,Galantamine,DrugBank,,,SideEffect,Vomiting,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,9,DB00674,drug,Galantamine,DrugBank,,,SideEffect,Loss of appetite,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,9,DB00674,drug,Galantamine,DrugBank,,,SideEffect,Increased frequency of bowel movements,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Nausea,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Vomiting,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Loss of appetite,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,22,DB00989,drug,Rivastigmine,DrugBank,,,SideEffect,Increased frequency of bowel movements,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,-54,DB01043,drug,Memantine,DrugBank,,,SideEffect,headache,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,-54,DB01043,drug,Memantine,DrugBank,,,SideEffect,Constipation,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,-54,DB01043,drug,Memantine,DrugBank,,,SideEffect,Confusion,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,-54,DB01043,drug,Memantine,DrugBank,,,SideEffect,Dizziness,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,,DB09128,drug,Brexpiprazole,DrugBank,,,SideEffect,Weight gain,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,,DB09128,drug,Brexpiprazole,DrugBank,,,SideEffect,Sleepiness,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,,DB09128,drug,Brexpiprazole,DrugBank,,,SideEffect,Dizziness,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,,DB09128,drug,Brexpiprazole,DrugBank,,,SideEffect,Common cold symptoms,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,,DB09128,drug,Brexpiprazole,DrugBank,,,SideEffect,Restlessness or feeling like  need to move,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,-5,DB09034,drug,Suvorexant,DrugBank,,,SideEffect,Impaired alertness and motor coordination,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,-5,DB09034,drug,Suvorexant,DrugBank,,,SideEffect,Worsening of depression or suicidal thinking,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,-5,DB09034,drug,Suvorexant,DrugBank,,,SideEffect,Complex sleep behaviors,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,-5,DB09034,drug,Suvorexant,DrugBank,,,SideEffect,Sleep paralysis,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DRUG_SIDE_EFFECT,,-5,DB09034,drug,Suvorexant,DrugBank,,,SideEffect,Compromised respiratory function,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DISEASES_THERAPY,,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,,,Therapy,Maintain regular times for meals and for going to bed and getting up,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DISEASES_THERAPY,,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,,,Therapy,Seek morning sunlight exposure,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DISEASES_THERAPY,,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,,,Therapy,"Encourage regular daily exercise, but no later than four hours before bedtime",,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DISEASES_THERAPY,,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,,,Therapy,"Avoid alcohol, caffeine and nicotine",,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DISEASES_THERAPY,,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,,,Therapy,Treat any pain,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DISEASES_THERAPY,,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,,,Therapy,"If the person is taking a cholinesterase inhibitor (tacrine, donepezil, rivastigmine or galantamine), avoid giving the medicine before bed",,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DISEASES_THERAPY,,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,,,Therapy,Make sure the bedroom temperature is comfortable,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DISEASES_THERAPY,,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,,,Therapy,Provide nightlights and security objects,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DISEASES_THERAPY,,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,,,Therapy,"If the person awakens, discourage staying in bed while awake; use the bed only for sleep",,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DISEASES_THERAPY,,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,,,Therapy,Discourage watching television during periods of wakefulness,,Guideline,https://www.alz.org/alzheimers-dementia/treatments/medications-for-memory,2024-01-01
alzheimer_kg.csv,DISEASES_STAGE,,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,,,Stage,Mild (MMSE 21-26),,Guideline,https://register.awmf.org/assets/guidelines/038-013l_S3_Demenzen-2023-11_1.pdf,2023-11-01
alzheimer_kg.csv,DISEASES_STAGE,,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,,,Stage,Moderate (MMSE 10-20),,Guideline,https://register.awmf.org/assets/guidelines/038-013l_S3_Demenzen-2023-11_1.pdf,2023-11-01
alzheimer_kg.csv,DISEASES_STAGE,,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,,,Stage,Severe (MMSE <10),,Guideline,https://register.awmf.org/assets/guidelines/038-013l_S3_Demenzen-2023-11_1.pdf,2023-11-01
alzheimer_kg.csv,STAGE_PHENOTYPES,,,,Stage,Mild (MMSE 21-26),,,,Symptom,Memory loss for recent events,,Guideline,https://register.awmf.org/assets/guidelines/038-013l_S3_Demenzen-2023-11_1.pdf,2023-11-01
alzheimer_kg.csv,STAGE_PHENOTYPES,,,,Stage,Mild (MMSE 21-26),,,,Symptom,Difficulty learning new information,,Guideline,https://register.awmf.org/assets/guidelines/038-013l_S3_Demenzen-2023-11_1.pdf,2023-11-01
alzheimer_kg.csv,STAGE_PHENOTYPES,,,,Stage,Mild (MMSE 21-26),,,,Symptom,Subtle language problems,,Guideline,https://register.awmf.org/assets/guidelines/038-013l_S3_Demenzen-2023-11_1.pdf,2023-11-01
alzheimer_kg.csv,STAGE_PHENOTYPES,,,,Stage,Moderate (MMSE 10-20),,,,Symptom,Significant memory loss,,Guideline,https://register.awmf.org/assets/guidelines/038-013l_S3_Demenzen-2023-11_1.pdf,2023-11-01
alzheimer_kg.csv,STAGE_PHENOTYPES,,,,Stage,Moderate (MMSE 10-20),,,,Symptom,Confusion in daily activities,,Guideline,https://register.awmf.org/assets/guidelines/038-013l_S3_Demenzen-2023-11_1.pdf,2023-11-01
alzheimer_kg.csv,STAGE_PHENOTYPES,,,,Stage,Moderate (MMSE 10-20),,,,Symptom,Behavioral changes,,Guideline,https://register.awmf.org/assets/guidelines/038-013l_S3_Demenzen-2023-11_1.pdf,2023-11-01
alzheimer_kg.csv,STAGE_PHENOTYPES,,,,Stage,Severe (MMSE <10),,,,Symptom,Severe memory loss,,Guideline,https://register.awmf.org/assets/guidelines/038-013l_S3_Demenzen-2023-11_1.pdf,2023-11-01
alzheimer_kg.csv,STAGE_PHENOTYPES,,,,Stage,Severe (MMSE <10),,,,Symptom,Complete dependence on others,,Guideline,https://register.awmf.org/assets/guidelines/038-013l_S3_Demenzen-2023-11_1.pdf,2023-11-01
alzheimer_kg.csv,STAGE_PHENOTYPES,,,,Stage,Severe (MMSE <10),,,,Symptom,Physical symptoms,,Guideline,https://register.awmf.org/assets/guidelines/038-013l_S3_Demenzen-2023-11_1.pdf,2023-11-01
alzheimer_kg.csv,STAGE_TREATMENT,,,,Stage,Mild (MMSE 21-26),,,,Treatment,Donepezil Treatment (Demenzen),,Guideline,https://register.awmf.org/assets/guidelines/038-013l_S3_Demenzen-2023-11_1.pdf,2023-11-01
alzheimer_kg.csv,STAGE_TREATMENT,,,,Stage,Mild (MMSE 21-26),,,,Treatment,Rivastigmine Treatment (Demenzen),,Guideline,https://register.awmf.org/assets/guidelines/038-013l_S3_Demenzen-2023-11_1.pdf,2023-11-01
alzheimer_kg.csv,STAGE_TREATMENT,,,,Stage,Mild (MMSE 21-26),,,,Treatment,Galantamine Treatment (Demenzen),,Guideline,https://register.awmf.org/assets/guidelines/038-013l_S3_Demenzen-2023-11_1.pdf,2023-11-01
alzheimer_kg.csv,STAGE_TREATMENT,,,,Stage,Moderate (MMSE 10-20),,,,Treatment,Donepezil Treatment (Demenzen),,Guideline,https://register.awmf.org/assets/guidelines/038-013l_S3_Demenzen-2023-11_1.pdf,2023-11-01
alzheimer_kg.csv,STAGE_TREATMENT,,,,Stage,Moderate (MMSE 10-20),,,,Treatment,Memantine Treatment (Demenzen),,Guideline,https://register.awmf.org/assets/guidelines/038-013l_S3_Demenzen-2023-11_1.pdf,2023-11-01
alzheimer_kg.csv,STAGE_TREATMENT,,,,Stage,Mild (MMSE 21-26),,,,Treatment,Galantamine Treatment (Demenzen),,Guideline,https://register.awmf.org/assets/guidelines/038-013l_S3_Demenzen-2023-11_1.pdf,2023-11-01
alzheimer_kg.csv,STAGE_TREATMENT,,,,Stage,Severe (MMSE <10),,,,Treatment,Memantine Treatment (Demenzen),,Guideline,https://register.awmf.org/assets/guidelines/038-013l_S3_Demenzen-2023-11_1.pdf,2023-11-01
alzheimer_kg.csv,STAGE_TREATMENT,,,,Stage,Severe (MMSE <10),,,,Treatment,Memantine Treatment (Demenzen),,Guideline,https://register.awmf.org/assets/guidelines/038-013l_S3_Demenzen-2023-11_1.pdf,2023-11-01
alzheimer_kg.csv,TREATMENT_EVIDENCE_LEVEL,,,,Treatment,Donepezil Treatment (Demenzen),,,,Evidence,Moderate quality (Level B),,SR,https://www.dgppn.de/_Resources/Persistent/1f641e4edaf5c5d5a5114ee69146ba459a7da6b3/S3-Leitlinie%20Demenzen_Langversion_2023_11_28_Final%20(003).pdf,2023-11-01
alzheimer_kg.csv,TREATMENT_EVIDENCE_LEVEL,,,,Treatment,Rivastigmine Treatment (Demenzen),,,,Evidence,Moderate quality (Level B),,SR,https://www.dgppn.de/_Resources/Persistent/1f641e4edaf5c5d5a5114ee69146ba459a7da6b3/S3-Leitlinie%20Demenzen_Langversion_2023_11_28_Final%20(003).pdf,2023-11-01
alzheimer_kg.csv,TREATMENT_EVIDENCE_LEVEL,,,,Treatment,Galantamine Treatment (Demenzen),,,,Evidence,Moderate quality (Level B),,SR,https://www.dgppn.de/_Resources/Persistent/1f641e4edaf5c5d5a5114ee69146ba459a7da6b3/S3-Leitlinie%20Demenzen_Langversion_2023_11_28_Final%20(003).pdf,2023-11-01
alzheimer_kg.csv,TREATMENT_EVIDENCE_LEVEL,,,,Treatment,Memantine Treatment (Demenzen),,,,Evidence,Moderate quality (Level B),,SR,https://pubmed.ncbi.nlm.nih.gov/30891742/,2023-11-01
alzheimer_kg.csv,DISEASES_TREATMENT,,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,,,Treatment,Donepezil Treatment (Demenzen),,Guideline,https://register.awmf.org/assets/guidelines/038-013l_S3_Demenzen-2023-11_1.pdf,2023-11-01
alzheimer_kg.csv,DRUG_TREATMENT,,,,Treatment,Donepezil Treatment (Demenzen),Guideline,15126,DB00843,drug,Donepezil,DrugBank,Guideline,https://register.awmf.org/assets/guidelines/038-013l_S3_Demenzen-2023-11_2.pdf,2023-11-01
alzheimer_kg.csv,TREATMENT_DOSAGE,,,,Treatment,Donepezil Treatment (Demenzen),,,,Dosage,Donepezil 5mg/day,,Guideline,https://register.awmf.org/assets/guidelines/038-013l_S3_Demenzen-2023-11_3.pdf,2023-11-01
alzheimer_kg.csv,DOSAGE_DURATION,,,,Dosage,Donepezil 5mg/day,,,,Duration,1 month,,Guideline,https://register.awmf.org/assets/guidelines/038-013l_S3_Demenzen-2023-11_4.pdf,2023-11-01
alzheimer_kg.csv,TREATMENT_EFFECTIVENESS,,,,Treatment,Donepezil Treatment (Demenzen),,,,Effectiveness,small significant benefit on cognitive function and ADL,,Guideline,https://register.awmf.org/assets/guidelines/038-013l_S3_Demenzen-2023-11_5.pdf,2023-11-01
alzheimer_kg.csv,TREATMENT_POPULATION,,,,Treatment,Donepezil Treatment (Demenzen),,,,Population,Mild to moderate Alzheimer's Disease (MMSE 10-26),,Guideline,https://register.awmf.org/assets/guidelines/038-013l_S3_Demenzen-2023-11_6.pdf,2023-11-01
alzheimer_kg.csv,DISEASES_TREATMENT,,28780,11913_7088_11743_12153_7089_11194_12321_15140_4975_11561_11647_11777_12344_12609_12630_12631_14265_10422_14036_14316_100088,disease,Alzheimer disease,MONDO_grouped,,,Treatment,Galantamine Treatment (Demenzen),,Guideline,https://register.awmf.org/assets/guidelines/038-013l_S3_Demenzen-2023-11_8.pdf,2023-11-01
alzheimer_kg.csv,DRUG_TREATMENT,,,,Treatment,Galantamine Treatment (Demenzen),Guideline,15113,DB00674,drug,Galantamine,DrugBank,Guideline,https://register.awmf.org/assets/guidelines/038-013l_S3_Demenzen-2023-11_9.pdf,2023-11-01
