relation,display_relation,x_index,x_id,x_type,x_name,x_source,y_index,y_id,y_type,y_name,y_source,source_type,source_link,source_date
THERAPY_EFFECTIVENESS,,,,Therapy,Aromatherapy,,,,Effectiveness,Rivastigmine,,Guideline,https://www.vghtc.gov.tw/UploadFiles/WebFiles/NewsFile/Files/c600e046-b490-48cc-b91c-baacd42b5fcf/%E5%8F%B0%E4%B8%AD%E6%A6%AE%E7%B8%BD%E5%A4%B1%E6%99%BA%E7%97%87%E7%96%BE%E7%97%85%E7%85%A7%E8%AD%B7%E5%9C%98%E9%9A%8A%E8%87%A8%E5%BA%8A%E7%85%A7%E8%AD%B7%E8%A8%88%E7%95%AB%E8%A8%BA%E7%99%82%E6%8C%87%E5%BC%95v2.pdf,2023-04-21
THERAPY_EFFECTIVENESS,,,,Therapy,Pet Therapy,,,,Effectiveness,Rivastigmine,,Guideline,https://www.vghtc.gov.tw/UploadFiles/WebFiles/NewsFile/Files/c600e046-b490-48cc-b91c-baacd42b5fcf/%E5%8F%B0%E4%B8%AD%E6%A6%AE%E7%B8%BD%E5%A4%B1%E6%99%BA%E7%97%87%E7%96%BE%E7%97%85%E7%85%A7%E8%AD%B7%E5%9C%98%E9%9A%8A%E8%87%A8%E5%BA%8A%E7%85%A7%E8%AD%B7%E8%A8%88%E7%95%AB%E8%A8%BA%E7%99%82%E6%8C%87%E5%BC%95v2.pdf,2023-04-21
THERAPY_EFFECTIVENESS,,,,Therapy,Doll Therapy,,,,Effectiveness,Rivastigmine,,Guideline,https://www.vghtc.gov.tw/UploadFiles/WebFiles/NewsFile/Files/c600e046-b490-48cc-b91c-baacd42b5fcf/%E5%8F%B0%E4%B8%AD%E6%A6%AE%E7%B8%BD%E5%A4%B1%E6%99%BA%E7%97%87%E7%96%BE%E7%97%85%E7%85%A7%E8%AD%B7%E5%9C%98%E9%9A%8A%E8%87%A8%E5%BA%8A%E7%85%A7%E8%AD%B7%E8%A8%88%E7%95%AB%E8%A8%BA%E7%99%82%E6%8C%87%E5%BC%95v2.pdf,2023-04-21
THERAPY_EFFECTIVENESS,,,,Therapy,Sensory Stimulation,,,,Effectiveness,Rivastigmine,,Guideline,https://www.vghtc.gov.tw/UploadFiles/WebFiles/NewsFile/Files/c600e046-b490-48cc-b91c-baacd42b5fcf/%E5%8F%B0%E4%B8%AD%E6%A6%AE%E7%B8%BD%E5%A4%B1%E6%99%BA%E7%97%87%E7%96%BE%E7%97%85%E7%85%A7%E8%AD%B7%E5%9C%98%E9%9A%8A%E8%87%A8%E5%BA%8A%E7%85%A7%E8%AD%B7%E8%A8%88%E7%95%AB%E8%A8%BA%E7%99%82%E6%8C%87%E5%BC%95v2.pdf,2023-04-21
DRUG_PHENOTYPES_CONTRAINDICATION,,22,DB00843,drug,Donepezil,DrugBank,,,Phenotypes,Rivastigmine,,Guideline,https://www.vghtc.gov.tw/UploadFiles/WebFiles/NewsFile/Files/c600e046-b490-48cc-b91c-baacd42b5fcf/%E5%8F%B0%E4%B8%AD%E6%A6%AE%E7%B8%BD%E5%A4%B1%E6%99%BA%E7%97%87%E7%96%BE%E7%97%85%E7%85%A7%E8%AD%B7%E5%9C%98%E9%9A%8A%E8%87%A8%E5%BA%8A%E7%85%A7%E8%AD%B7%E8%A8%88%E7%95%AB%E8%A8%BA%E7%99%82%E6%8C%87%E5%BC%95v2.pdf,2023-04-21
DRUG_PHENOTYPES_CONTRAINDICATION,,22,DB00843,drug,Donepezil,DrugBank,,,Phenotypes,Rivastigmine,,Guideline,https://www.vghtc.gov.tw/UploadFiles/WebFiles/NewsFile/Files/c600e046-b490-48cc-b91c-baacd42b5fcf/%E5%8F%B0%E4%B8%AD%E6%A6%AE%E7%B8%BD%E5%A4%B1%E6%99%BA%E7%97%87%E7%96%BE%E7%97%85%E7%85%A7%E8%AD%B7%E5%9C%98%E9%9A%8A%E8%87%A8%E5%BA%8A%E7%85%A7%E8%AD%B7%E8%A8%88%E7%95%AB%E8%A8%BA%E7%99%82%E6%8C%87%E5%BC%95v2.pdf,2023-04-21
DRUG_PHENOTYPES_CONTRAINDICATION,,22,DB00843,drug,Donepezil,DrugBank,,,Phenotypes,Rivastigmine,,Guideline,https://www.vghtc.gov.tw/UploadFiles/WebFiles/NewsFile/Files/c600e046-b490-48cc-b91c-baacd42b5fcf/%E5%8F%B0%E4%B8%AD%E6%A6%AE%E7%B8%BD%E5%A4%B1%E6%99%BA%E7%97%87%E7%96%BE%E7%97%85%E7%85%A7%E8%AD%B7%E5%9C%98%E9%9A%8A%E8%87%A8%E5%BA%8A%E7%85%A7%E8%AD%B7%E8%A8%88%E7%95%AB%E8%A8%BA%E7%99%82%E6%8C%87%E5%BC%95v2.pdf,2023-04-21
DRUG_PHENOTYPES_CONTRAINDICATION,,22,DB00843,drug,Donepezil,DrugBank,,,Phenotypes,Rivastigmine,,Guideline,https://www.vghtc.gov.tw/UploadFiles/WebFiles/NewsFile/Files/c600e046-b490-48cc-b91c-baacd42b5fcf/%E5%8F%B0%E4%B8%AD%E6%A6%AE%E7%B8%BD%E5%A4%B1%E6%99%BA%E7%97%87%E7%96%BE%E7%97%85%E7%85%A7%E8%AD%B7%E5%9C%98%E9%9A%8A%E8%87%A8%E5%BA%8A%E7%85%A7%E8%AD%B7%E8%A8%88%E7%95%AB%E8%A8%BA%E7%99%82%E6%8C%87%E5%BC%95v2.pdf,2023-04-21
DRUG_PHENOTYPES_CONTRAINDICATION,,22,DB00843,drug,Donepezil,DrugBank,,,Phenotypes,Rivastigmine,,Guideline,https://www.vghtc.gov.tw/UploadFiles/WebFiles/NewsFile/Files/c600e046-b490-48cc-b91c-baacd42b5fcf/%E5%8F%B0%E4%B8%AD%E6%A6%AE%E7%B8%BD%E5%A4%B1%E6%99%BA%E7%97%87%E7%96%BE%E7%97%85%E7%85%A7%E8%AD%B7%E5%9C%98%E9%9A%8A%E8%87%A8%E5%BA%8A%E7%85%A7%E8%AD%B7%E8%A8%88%E7%95%AB%E8%A8%BA%E7%99%82%E6%8C%87%E5%BC%95v2.pdf,2023-04-21
DRUG_PHENOTYPES_CONTRAINDICATION,,22,DB00989,drug,Rivastigmine,DrugBank,,,Phenotypes,Rivastigmine,,Guideline,https://www.vghtc.gov.tw/UploadFiles/WebFiles/NewsFile/Files/c600e046-b490-48cc-b91c-baacd42b5fcf/%E5%8F%B0%E4%B8%AD%E6%A6%AE%E7%B8%BD%E5%A4%B1%E6%99%BA%E7%97%87%E7%96%BE%E7%97%85%E7%85%A7%E8%AD%B7%E5%9C%98%E9%9A%8A%E8%87%A8%E5%BA%8A%E7%85%A7%E8%AD%B7%E8%A8%88%E7%95%AB%E8%A8%BA%E7%99%82%E6%8C%87%E5%BC%95v2.pdf,2023-04-21
DRUG_PHENOTYPES_CONTRAINDICATION,,22,DB00989,drug,Rivastigmine,DrugBank,,,Phenotypes,Rivastigmine,,Guideline,https://www.vghtc.gov.tw/UploadFiles/WebFiles/NewsFile/Files/c600e046-b490-48cc-b91c-baacd42b5fcf/%E5%8F%B0%E4%B8%AD%E6%A6%AE%E7%B8%BD%E5%A4%B1%E6%99%BA%E7%97%87%E7%96%BE%E7%97%85%E7%85%A7%E8%AD%B7%E5%9C%98%E9%9A%8A%E8%87%A8%E5%BA%8A%E7%85%A7%E8%AD%B7%E8%A8%88%E7%95%AB%E8%A8%BA%E7%99%82%E6%8C%87%E5%BC%95v2.pdf,2023-04-21
DRUG_PHENOTYPES_CONTRAINDICATION,,22,DB00989,drug,Rivastigmine,DrugBank,,,Phenotypes,Rivastigmine,,Guideline,https://www.vghtc.gov.tw/UploadFiles/WebFiles/NewsFile/Files/c600e046-b490-48cc-b91c-baacd42b5fcf/%E5%8F%B0%E4%B8%AD%E6%A6%AE%E7%B8%BD%E5%A4%B1%E6%99%BA%E7%97%87%E7%96%BE%E7%97%85%E7%85%A7%E8%AD%B7%E5%9C%98%E9%9A%8A%E8%87%A8%E5%BA%8A%E7%85%A7%E8%AD%B7%E8%A8%88%E7%95%AB%E8%A8%BA%E7%99%82%E6%8C%87%E5%BC%95v2.pdf,2023-04-21
DRUG_PHENOTYPES_CONTRAINDICATION,,22,DB00989,drug,Rivastigmine,DrugBank,,,Phenotypes,Rivastigmine,,Guideline,https://www.vghtc.gov.tw/UploadFiles/WebFiles/NewsFile/Files/c600e046-b490-48cc-b91c-baacd42b5fcf/%E5%8F%B0%E4%B8%AD%E6%A6%AE%E7%B8%BD%E5%A4%B1%E6%99%BA%E7%97%87%E7%96%BE%E7%97%85%E7%85%A7%E8%AD%B7%E5%9C%98%E9%9A%8A%E8%87%A8%E5%BA%8A%E7%85%A7%E8%AD%B7%E8%A8%88%E7%95%AB%E8%A8%BA%E7%99%82%E6%8C%87%E5%BC%95v2.pdf,2023-04-21
DRUG_PHENOTYPES_CONTRAINDICATION,,22,DB00989,drug,Rivastigmine,DrugBank,,,Phenotypes,Rivastigmine,,Guideline,https://www.vghtc.gov.tw/UploadFiles/WebFiles/NewsFile/Files/c600e046-b490-48cc-b91c-baacd42b5fcf/%E5%8F%B0%E4%B8%AD%E6%A6%AE%E7%B8%BD%E5%A4%B1%E6%99%BA%E7%97%87%E7%96%BE%E7%97%85%E7%85%A7%E8%AD%B7%E5%9C%98%E9%9A%8A%E8%87%A8%E5%BA%8A%E7%85%A7%E8%AD%B7%E8%A8%88%E7%95%AB%E8%A8%BA%E7%99%82%E6%8C%87%E5%BC%95v2.pdf,2023-04-21
DRUG_PHENOTYPES_CONTRAINDICATION,,22,DB00989,drug,Rivastigmine,DrugBank,,,Phenotypes,Rivastigmine,,Guideline,https://www.vghtc.gov.tw/UploadFiles/WebFiles/NewsFile/Files/c600e046-b490-48cc-b91c-baacd42b5fcf/%E5%8F%B0%E4%B8%AD%E6%A6%AE%E7%B8%BD%E5%A4%B1%E6%99%BA%E7%97%87%E7%96%BE%E7%97%85%E7%85%A7%E8%AD%B7%E5%9C%98%E9%9A%8A%E8%87%A8%E5%BA%8A%E7%85%A7%E8%AD%B7%E8%A8%88%E7%95%AB%E8%A8%BA%E7%99%82%E6%8C%87%E5%BC%95v2.pdf,2023-04-21
DRUG_PHENOTYPES_CONTRAINDICATION,,22,DB00989,drug,Rivastigmine,DrugBank,,,Phenotypes,Rivastigmine,,Guideline,https://www.vghtc.gov.tw/UploadFiles/WebFiles/NewsFile/Files/c600e046-b490-48cc-b91c-baacd42b5fcf/%E5%8F%B0%E4%B8%AD%E6%A6%AE%E7%B8%BD%E5%A4%B1%E6%99%BA%E7%97%87%E7%96%BE%E7%97%85%E7%85%A7%E8%AD%B7%E5%9C%98%E9%9A%8A%E8%87%A8%E5%BA%8A%E7%85%A7%E8%AD%B7%E8%A8%88%E7%95%AB%E8%A8%BA%E7%99%82%E6%8C%87%E5%BC%95v2.pdf,2023-04-21
DRUG_PHENOTYPES_CONTRAINDICATION,,,,drug,Rivastigmine Patch,,,,Phenotypes,Rivastigmine,,Guideline,https://www.vghtc.gov.tw/UploadFiles/WebFiles/NewsFile/Files/c600e046-b490-48cc-b91c-baacd42b5fcf/%E5%8F%B0%E4%B8%AD%E6%A6%AE%E7%B8%BD%E5%A4%B1%E6%99%BA%E7%97%87%E7%96%BE%E7%97%85%E7%85%A7%E8%AD%B7%E5%9C%98%E9%9A%8A%E8%87%A8%E5%BA%8A%E7%85%A7%E8%AD%B7%E8%A8%88%E7%95%AB%E8%A8%BA%E7%99%82%E6%8C%87%E5%BC%95v2.pdf,2023-04-21
DRUG_PHENOTYPES_CONTRAINDICATION,,,,drug,Rivastigmine Patch,,,,Phenotypes,Rivastigmine,,Guideline,https://www.vghtc.gov.tw/UploadFiles/WebFiles/NewsFile/Files/c600e046-b490-48cc-b91c-baacd42b5fcf/%E5%8F%B0%E4%B8%AD%E6%A6%AE%E7%B8%BD%E5%A4%B1%E6%99%BA%E7%97%87%E7%96%BE%E7%97%85%E7%85%A7%E8%AD%B7%E5%9C%98%E9%9A%8A%E8%87%A8%E5%BA%8A%E7%85%A7%E8%AD%B7%E8%A8%88%E7%95%AB%E8%A8%BA%E7%99%82%E6%8C%87%E5%BC%95v2.pdf,2023-04-21
DRUG_PHENOTYPES_CONTRAINDICATION,,,,drug,Rivastigmine Patch,,,,Phenotypes,Rivastigmine,,Guideline,https://www.vghtc.gov.tw/UploadFiles/WebFiles/NewsFile/Files/c600e046-b490-48cc-b91c-baacd42b5fcf/%E5%8F%B0%E4%B8%AD%E6%A6%AE%E7%B8%BD%E5%A4%B1%E6%99%BA%E7%97%87%E7%96%BE%E7%97%85%E7%85%A7%E8%AD%B7%E5%9C%98%E9%9A%8A%E8%87%A8%E5%BA%8A%E7%85%A7%E8%AD%B7%E8%A8%88%E7%95%AB%E8%A8%BA%E7%99%82%E6%8C%87%E5%BC%95v2.pdf,2023-04-21
DRUG_PHENOTYPES_CONTRAINDICATION,,,,drug,Rivastigmine Patch,,,,Phenotypes,Rivastigmine,,Guideline,https://www.vghtc.gov.tw/UploadFiles/WebFiles/NewsFile/Files/c600e046-b490-48cc-b91c-baacd42b5fcf/%E5%8F%B0%E4%B8%AD%E6%A6%AE%E7%B8%BD%E5%A4%B1%E6%99%BA%E7%97%87%E7%96%BE%E7%97%85%E7%85%A7%E8%AD%B7%E5%9C%98%E9%9A%8A%E8%87%A8%E5%BA%8A%E7%85%A7%E8%AD%B7%E8%A8%88%E7%95%AB%E8%A8%BA%E7%99%82%E6%8C%87%E5%BC%95v2.pdf,2023-04-21
DRUG_PHENOTYPES_CONTRAINDICATION,,,,drug,Rivastigmine Patch,,,,Phenotypes,Rivastigmine,,Guideline,https://www.vghtc.gov.tw/UploadFiles/WebFiles/NewsFile/Files/c600e046-b490-48cc-b91c-baacd42b5fcf/%E5%8F%B0%E4%B8%AD%E6%A6%AE%E7%B8%BD%E5%A4%B1%E6%99%BA%E7%97%87%E7%96%BE%E7%97%85%E7%85%A7%E8%AD%B7%E5%9C%98%E9%9A%8A%E8%87%A8%E5%BA%8A%E7%85%A7%E8%AD%B7%E8%A8%88%E7%95%AB%E8%A8%BA%E7%99%82%E6%8C%87%E5%BC%95v2.pdf,2023-04-21
DRUG_PHENOTYPES_CONTRAINDICATION,,,,drug,Rivastigmine Patch,,,,Phenotypes,Rivastigmine,,Guideline,https://www.vghtc.gov.tw/UploadFiles/WebFiles/NewsFile/Files/c600e046-b490-48cc-b91c-baacd42b5fcf/%E5%8F%B0%E4%B8%AD%E6%A6%AE%E7%B8%BD%E5%A4%B1%E6%99%BA%E7%97%87%E7%96%BE%E7%97%85%E7%85%A7%E8%AD%B7%E5%9C%98%E9%9A%8A%E8%87%A8%E5%BA%8A%E7%85%A7%E8%AD%B7%E8%A8%88%E7%95%AB%E8%A8%BA%E7%99%82%E6%8C%87%E5%BC%95v2.pdf,2023-04-21
DRUG_PHENOTYPES_CONTRAINDICATION,,9,DB00674,drug,Galantamine,DrugBank,,,Phenotypes,Rivastigmine,,Guideline,https://www.vghtc.gov.tw/UploadFiles/WebFiles/NewsFile/Files/c600e046-b490-48cc-b91c-baacd42b5fcf/%E5%8F%B0%E4%B8%AD%E6%A6%AE%E7%B8%BD%E5%A4%B1%E6%99%BA%E7%97%87%E7%96%BE%E7%97%85%E7%85%A7%E8%AD%B7%E5%9C%98%E9%9A%8A%E8%87%A8%E5%BA%8A%E7%85%A7%E8%AD%B7%E8%A8%88%E7%95%AB%E8%A8%BA%E7%99%82%E6%8C%87%E5%BC%95v2.pdf,2023-04-21
DRUG_PHENOTYPES_CONTRAINDICATION,,9,DB00674,drug,Galantamine,DrugBank,,,Phenotypes,Rivastigmine,,Guideline,https://www.vghtc.gov.tw/UploadFiles/WebFiles/NewsFile/Files/c600e046-b490-48cc-b91c-baacd42b5fcf/%E5%8F%B0%E4%B8%AD%E6%A6%AE%E7%B8%BD%E5%A4%B1%E6%99%BA%E7%97%87%E7%96%BE%E7%97%85%E7%85%A7%E8%AD%B7%E5%9C%98%E9%9A%8A%E8%87%A8%E5%BA%8A%E7%85%A7%E8%AD%B7%E8%A8%88%E7%95%AB%E8%A8%BA%E7%99%82%E6%8C%87%E5%BC%95v2.pdf,2023-04-21
DRUG_PHENOTYPES_CONTRAINDICATION,,9,DB00674,drug,Galantamine,DrugBank,,,Phenotypes,Rivastigmine,,Guideline,https://www.vghtc.gov.tw/UploadFiles/WebFiles/NewsFile/Files/c600e046-b490-48cc-b91c-baacd42b5fcf/%E5%8F%B0%E4%B8%AD%E6%A6%AE%E7%B8%BD%E5%A4%B1%E6%99%BA%E7%97%87%E7%96%BE%E7%97%85%E7%85%A7%E8%AD%B7%E5%9C%98%E9%9A%8A%E8%87%A8%E5%BA%8A%E7%85%A7%E8%AD%B7%E8%A8%88%E7%95%AB%E8%A8%BA%E7%99%82%E6%8C%87%E5%BC%95v2.pdf,2023-04-21
DRUG_PHENOTYPES_CONTRAINDICATION,,9,DB00674,drug,Galantamine,DrugBank,,,Phenotypes,Rivastigmine,,Guideline,https://www.vghtc.gov.tw/UploadFiles/WebFiles/NewsFile/Files/c600e046-b490-48cc-b91c-baacd42b5fcf/%E5%8F%B0%E4%B8%AD%E6%A6%AE%E7%B8%BD%E5%A4%B1%E6%99%BA%E7%97%87%E7%96%BE%E7%97%85%E7%85%A7%E8%AD%B7%E5%9C%98%E9%9A%8A%E8%87%A8%E5%BA%8A%E7%85%A7%E8%AD%B7%E8%A8%88%E7%95%AB%E8%A8%BA%E7%99%82%E6%8C%87%E5%BC%95v2.pdf,2023-04-21
DRUG_PHENOTYPES_CONTRAINDICATION,,9,DB00674,drug,Galantamine,DrugBank,,,Phenotypes,Rivastigmine,,Guideline,https://www.vghtc.gov.tw/UploadFiles/WebFiles/NewsFile/Files/c600e046-b490-48cc-b91c-baacd42b5fcf/%E5%8F%B0%E4%B8%AD%E6%A6%AE%E7%B8%BD%E5%A4%B1%E6%99%BA%E7%97%87%E7%96%BE%E7%97%85%E7%85%A7%E8%AD%B7%E5%9C%98%E9%9A%8A%E8%87%A8%E5%BA%8A%E7%85%A7%E8%AD%B7%E8%A8%88%E7%95%AB%E8%A8%BA%E7%99%82%E6%8C%87%E5%BC%95v2.pdf,2023-04-21
DRUG_PHENOTYPES_CONTRAINDICATION,,9,DB00674,drug,Galantamine,DrugBank,,,Phenotypes,Rivastigmine,,Guideline,https://www.vghtc.gov.tw/UploadFiles/WebFiles/NewsFile/Files/c600e046-b490-48cc-b91c-baacd42b5fcf/%E5%8F%B0%E4%B8%AD%E6%A6%AE%E7%B8%BD%E5%A4%B1%E6%99%BA%E7%97%87%E7%96%BE%E7%97%85%E7%85%A7%E8%AD%B7%E5%9C%98%E9%9A%8A%E8%87%A8%E5%BA%8A%E7%85%A7%E8%AD%B7%E8%A8%88%E7%95%AB%E8%A8%BA%E7%99%82%E6%8C%87%E5%BC%95v2.pdf,2023-04-21
DRUG_PHENOTYPES_CONTRAINDICATION,,-54,DB01043,drug,Memantine,DrugBank,,,Phenotypes,Rivastigmine,,Guideline,https://www.vghtc.gov.tw/UploadFiles/WebFiles/NewsFile/Files/c600e046-b490-48cc-b91c-baacd42b5fcf/%E5%8F%B0%E4%B8%AD%E6%A6%AE%E7%B8%BD%E5%A4%B1%E6%99%BA%E7%97%87%E7%96%BE%E7%97%85%E7%85%A7%E8%AD%B7%E5%9C%98%E9%9A%8A%E8%87%A8%E5%BA%8A%E7%85%A7%E8%AD%B7%E8%A8%88%E7%95%AB%E8%A8%BA%E7%99%82%E6%8C%87%E5%BC%95v2.pdf,2023-04-21
DRUG_PHENOTYPES_CONTRAINDICATION,,-54,DB01043,drug,Memantine,DrugBank,,,Phenotypes,Rivastigmine,,Guideline,https://www.vghtc.gov.tw/UploadFiles/WebFiles/NewsFile/Files/c600e046-b490-48cc-b91c-baacd42b5fcf/%E5%8F%B0%E4%B8%AD%E6%A6%AE%E7%B8%BD%E5%A4%B1%E6%99%BA%E7%97%87%E7%96%BE%E7%97%85%E7%85%A7%E8%AD%B7%E5%9C%98%E9%9A%8A%E8%87%A8%E5%BA%8A%E7%85%A7%E8%AD%B7%E8%A8%88%E7%95%AB%E8%A8%BA%E7%99%82%E6%8C%87%E5%BC%95v2.pdf,2023-04-21
DRUG_PHENOTYPES_CONTRAINDICATION,,-54,DB01043,drug,Memantine,DrugBank,,,Phenotypes,Rivastigmine,,Guideline,https://www.vghtc.gov.tw/UploadFiles/WebFiles/NewsFile/Files/c600e046-b490-48cc-b91c-baacd42b5fcf/%E5%8F%B0%E4%B8%AD%E6%A6%AE%E7%B8%BD%E5%A4%B1%E6%99%BA%E7%97%87%E7%96%BE%E7%97%85%E7%85%A7%E8%AD%B7%E5%9C%98%E9%9A%8A%E8%87%A8%E5%BA%8A%E7%85%A7%E8%AD%B7%E8%A8%88%E7%95%AB%E8%A8%BA%E7%99%82%E6%8C%87%E5%BC%95v2.pdf,2023-04-21
DRUG_PHENOTYPES_CONTRAINDICATION,,-54,DB01043,drug,Memantine,DrugBank,,,Phenotypes,Rivastigmine,,Guideline,https://www.vghtc.gov.tw/UploadFiles/WebFiles/NewsFile/Files/c600e046-b490-48cc-b91c-baacd42b5fcf/%E5%8F%B0%E4%B8%AD%E6%A6%AE%E7%B8%BD%E5%A4%B1%E6%99%BA%E7%97%87%E7%96%BE%E7%97%85%E7%85%A7%E8%AD%B7%E5%9C%98%E9%9A%8A%E8%87%A8%E5%BA%8A%E7%85%A7%E8%AD%B7%E8%A8%88%E7%95%AB%E8%A8%BA%E7%99%82%E6%8C%87%E5%BC%95v2.pdf,2023-04-21
DRUG_PHENOTYPES_CONTRAINDICATION,,-54,DB01043,drug,Memantine,DrugBank,,,Phenotypes,Rivastigmine,,Guideline,https://www.vghtc.gov.tw/UploadFiles/WebFiles/NewsFile/Files/c600e046-b490-48cc-b91c-baacd42b5fcf/%E5%8F%B0%E4%B8%AD%E6%A6%AE%E7%B8%BD%E5%A4%B1%E6%99%BA%E7%97%87%E7%96%BE%E7%97%85%E7%85%A7%E8%AD%B7%E5%9C%98%E9%9A%8A%E8%87%A8%E5%BA%8A%E7%85%A7%E8%AD%B7%E8%A8%88%E7%95%AB%E8%A8%BA%E7%99%82%E6%8C%87%E5%BC%95v2.pdf,2023-04-21
STAGE_TREATMENT,,,,Stage,Early stage(GDS 2-5),,,,Treatment,Rivastigmine,,Guideline,https://alzheimer.ca/en/about-dementia/dementia-treatment-options-developments,2024-01-01
STAGE_TREATMENT,,,,Stage,Early stage(GDS 2-5),,,,Treatment,Rivastigmine,,Guideline,https://alzheimer.ca/en/about-dementia/dementia-treatment-options-developments,2024-01-01
STAGE_TREATMENT,,,,Stage,Early stage(GDS 2-5),,,,Treatment,Rivastigmine,,Guideline,https://alzheimer.ca/en/about-dementia/dementia-treatment-options-developments,2024-01-01
STAGE_TREATMENT,,,,Stage,Middle stage (GDS 4-6),,,,Treatment,Rivastigmine,,Guideline,https://alzheimer.ca/en/about-dementia/dementia-treatment-options-developments,2024-01-01
STAGE_TREATMENT,,,,Stage,Middle stage (GDS 4-6),,,,Treatment,Rivastigmine,,Guideline,https://alzheimer.ca/en/about-dementia/dementia-treatment-options-developments,2024-01-01
STAGE_TREATMENT,,,,Stage,Middle stage (GDS 4-6),,,,Treatment,Rivastigmine,,Guideline,https://alzheimer.ca/en/about-dementia/dementia-treatment-options-developments,2024-01-01
STAGE_TREATMENT,,,,Stage,Middle stage (GDS 4-6),,,,Treatment,Rivastigmine,,Guideline,https://alzheimer.ca/en/about-dementia/dementia-treatment-options-developments,2024-01-01
STAGE_TREATMENT,,,,Stage,Late stage (GDS 7),,,,Treatment,Rivastigmine,,Guideline,https://alzheimer.ca/en/about-dementia/dementia-treatment-options-developments,2024-01-01
STAGE_TREATMENT,,,,Stage,Late stage (GDS 7),,,,Treatment,Rivastigmine,,Guideline,https://alzheimer.ca/en/about-dementia/dementia-treatment-options-developments,2024-01-01
STAGE_PHENOTYPES,,,,Stage,Early stage(GDS 2-5),,,,Phenotypes,Rivastigmine,,Guideline,https://alzheimer.ca/en/about-dementia/dementia-treatment-options-developments,2024-01-01
STAGE_PHENOTYPES,,,,Stage,Early stage(GDS 2-5),,,,Phenotypes,Rivastigmine,,Guideline,https://alzheimer.ca/en/about-dementia/dementia-treatment-options-developments,2024-01-01
STAGE_PHENOTYPES,,,,Stage,Early stage(GDS 2-5),,,,Phenotypes,Rivastigmine,,Guideline,https://alzheimer.ca/en/about-dementia/dementia-treatment-options-developments,2024-01-01
STAGE_PHENOTYPES,,,,Stage,Early stage(GDS 2-5),,,,Phenotypes,Rivastigmine,,Guideline,https://alzheimer.ca/en/about-dementia/dementia-treatment-options-developments,2024-01-01
STAGE_PHENOTYPES,,,,Stage,Early stage(GDS 2-5),,,,Phenotypes,Rivastigmine,,Guideline,https://alzheimer.ca/en/about-dementia/dementia-treatment-options-developments,2024-01-01
STAGE_PHENOTYPES,,,,Stage,Early stage(GDS 2-5),,,,Phenotypes,Rivastigmine,,Guideline,https://alzheimer.ca/en/about-dementia/dementia-treatment-options-developments,2024-01-01
STAGE_PHENOTYPES,,,,Stage,Early stage(GDS 2-5),,,,Phenotypes,Rivastigmine,,Guideline,https://alzheimer.ca/en/about-dementia/dementia-treatment-options-developments,2024-01-01
STAGE_PHENOTYPES,,,,Stage,Early stage(GDS 2-5),,,,Phenotypes,Rivastigmine,,Guideline,https://alzheimer.ca/en/about-dementia/dementia-treatment-options-developments,2024-01-01
STAGE_PHENOTYPES,,,,Stage,Early stage(GDS 2-5),,,,Phenotypes,Rivastigmine,,Guideline,https://alzheimer.ca/en/about-dementia/dementia-treatment-options-developments,2024-01-01
STAGE_PHENOTYPES,,,,Stage,Early stage(GDS 2-5),,,,Phenotypes,Rivastigmine,,Guideline,https://alzheimer.ca/en/about-dementia/dementia-treatment-options-developments,2024-01-01
STAGE_PHENOTYPES,,,,Stage,Early stage(GDS 2-5),,,,Phenotypes,Rivastigmine,,Guideline,https://alzheimer.ca/en/about-dementia/dementia-treatment-options-developments,2024-01-01
STAGE_PHENOTYPES,,,,Stage,Middle stage (GDS 4-6),,,,Phenotypes,Rivastigmine,,Guideline,https://alzheimer.ca/en/about-dementia/dementia-treatment-options-developments,2024-01-01
STAGE_PHENOTYPES,,,,Stage,Middle stage (GDS 4-6),,,,Phenotypes,Rivastigmine,,Guideline,https://alzheimer.ca/en/about-dementia/dementia-treatment-options-developments,2024-01-01
STAGE_PHENOTYPES,,,,Stage,Middle stage (GDS 4-6),,,,Phenotypes,Rivastigmine,,Guideline,https://alzheimer.ca/en/about-dementia/dementia-treatment-options-developments,2024-01-01
STAGE_PHENOTYPES,,,,Stage,Middle stage (GDS 4-6),,,,Phenotypes,Rivastigmine,,Guideline,https://alzheimer.ca/en/about-dementia/dementia-treatment-options-developments,2024-01-01
STAGE_PHENOTYPES,,,,Stage,Middle stage (GDS 4-6),,,,Phenotypes,Rivastigmine,,Guideline,https://alzheimer.ca/en/about-dementia/dementia-treatment-options-developments,2024-01-01
STAGE_PHENOTYPES,,,,Stage,Middle stage (GDS 4-6),,,,Phenotypes,Rivastigmine,,Guideline,https://alzheimer.ca/en/about-dementia/dementia-treatment-options-developments,2024-01-01
STAGE_PHENOTYPES,,,,Stage,Middle stage (GDS 4-6),,,,Phenotypes,Rivastigmine,,Guideline,https://alzheimer.ca/en/about-dementia/dementia-treatment-options-developments,2024-01-01
STAGE_PHENOTYPES,,,,Stage,Middle stage (GDS 4-6),,,,Phenotypes,Rivastigmine,,Guideline,https://alzheimer.ca/en/about-dementia/dementia-treatment-options-developments,2024-01-01
STAGE_PHENOTYPES,,,,Stage,Middle stage (GDS 4-6),,,,Phenotypes,Rivastigmine,,Guideline,https://alzheimer.ca/en/about-dementia/dementia-treatment-options-developments,2024-01-01
